"id","created_at","username","text","retweets","likes","lang"
"1873216637463310694","Sun Dec 29 03:57:03 +0000 2024","onericebowl","@PT_Transjakarta d21 beroperasi hari ini?","0","0","in"
"1873212567549853939","Sun Dec 29 03:40:53 +0000 2024","wafdaa09","@PT_Transjakarta Min jak 86 apakah sudah beroperasi dengan rute yang sesuai?","0","0","in"
"1873208492548604383","Sun Dec 29 03:24:41 +0000 2024","bbysell","@PT_Transjakarta Ini dri jam 10:07 kok 3F ga beroperasi ya? Cape nunggu Min","0","0","in"
"1873193276142174295","Sun Dec 29 02:24:13 +0000 2024","sheiska","Pagi min @PT_Transjakarta untuk 2M arah kota ke Pulo gadung via Kemayoran apakah hari ini beroperasi? Posisi saya di jalan Casa dekat bundaran patung ondel ondel Kemayoran","0","0","in"
"1873173688524390424","Sun Dec 29 01:06:23 +0000 2024","aiw0ncu","@PT_Transjakarta min rute BW masih beroperasi ga yaa?","0","0","in"
"1873168352874729983","Sun Dec 29 00:45:11 +0000 2024","leonyan96","@PT_Transjakarta jak50 dan 107 beroperasi gak min?","0","0","in"
"1873160291573534773","Sun Dec 29 00:13:09 +0000 2024","ydrnl","Kak, tgl 1 januari apakah TJ beroperasi normal? @PT_Transjakarta","0","0","in"
"1873159761551897003","Sun Dec 29 00:11:03 +0000 2024","othersideelf","dari jaman tj baru beroperasi, koridor 1 tujuannya ke bungur jg astagaa, malah yg turun bungur disuruh naik luxury tai, udh 500 juta kali naik tj, baru kmrn ketemu orang kek begitu","0","0","in"
"1873150975411974458","Sat Dec 28 23:36:08 +0000 2024","raishaa16_","@PT_Transjakarta min, blok m-kota turun di halte kebon sirih/Bi beroperasi ga ya hari ini?","0","0","in"
"1873146816361054552","Sat Dec 28 23:19:37 +0000 2024","suchofu","@PT_Transjakarta kaa tapikan s21 udh ga ada lagi, di halte uin yg beroperasi transjalarta electric","0","0","in"
"1873141300477952055","Sat Dec 28 22:57:41 +0000 2024","haloww62","@PT_Transjakarta Rute 1: blok m-kota beroperasi tidak ya?","0","0","in"
"1873140225356251217","Sat Dec 28 22:53:25 +0000 2024","danwoozi22","@PT_Transjakarta halo admin. Jika ingin ke halte kemanggisan dari halte sumur bor, bisa naik rute berapa? Karena pada info di X rute 3F baru beroperasi jam 10. Terima kasih admin","0","0","in"
"1873136578606117046","Sat Dec 28 22:38:56 +0000 2024","Lilyanna1913","@PT_Transjakarta 86 fix gag beroperasi lg min ?","0","0","in"
"1873127666410566075","Sat Dec 28 22:03:31 +0000 2024","gadogadorebus","@PT_Transjakarta Ohh, berarti meski sudah ganti bus listrik. Akan beroperasi jam 10 ya ?","0","0","in"
"1873123073865760992","Sat Dec 28 21:45:16 +0000 2024","gadogadorebus","Min @PT_Transjakarta pas CFD rute 6B/6A beroperasi ga ?","0","0","in"
"1873038533222646106","Sat Dec 28 16:09:20 +0000 2024","zhln3_","Halo @PT_Transjakarta hari Minggu, bus 1B beroperasi normal ngga ya?","0","0","in"
"1873034083900735925","Sat Dec 28 15:51:39 +0000 2024","desvy1624","@PT_Transjakarta hallo min, utk besok CFD di Jl Sudirman, utk tute 6A/6B/6V beroperasi gak ya min? Kan sudah pake bis listrik","0","0","in"
"1873021099912642883","Sat Dec 28 15:00:03 +0000 2024","jjae3494","@PT_Transjakarta untuk 3 f hari ini beroperasi smpai jam brp?","0","0","in"
"1873019694770471411","Sat Dec 28 14:54:28 +0000 2024","jjae3494","@PT_Transjakarta Untuk 3f min hari ini beroperasi sampai jam brp","0","0","in"
"1873017869782663215","Sat Dec 28 14:47:13 +0000 2024","jjae3494","@PT_Transjakarta hari ini rute 10h beroperasi sampai jam brapa min?","0","0","in"
"1873007244402360452","Sat Dec 28 14:05:00 +0000 2024","detikcom","Dalam rangka mendukung mobilitas masyarakat saat momentum tahun baru, KRL, MRT, LRT Jakarta hingga Transjakarta beroperasi hingga lewat tengah malam. https://t.co/Uu48qKUnE0","0","4","in"
"1872960565800485142","Sat Dec 28 10:59:31 +0000 2024","crueshh","@PT_Transjakarta di malam tahun baru nanti, bus amari tetap beroperasi min?","0","0","in"
"1872951035771441471","Sat Dec 28 10:21:39 +0000 2024","midrainfall","@PT_Transjakarta bus 5F beroperasi sampai jam brp min?","0","0","in"
"1872942418993267041","Sat Dec 28 09:47:24 +0000 2024","rois_abang","@PT_Transjakarta mMin infonya dong jurusan Blok M - Kota beroperasi normalkah?","0","0","in"
"1872905066447098123","Sat Dec 28 07:18:59 +0000 2024","junn_zz","halo min, apakah hari ini 7D beroperasi? @PT_Transjakarta","0","0","in"
"1872901471836225662","Sat Dec 28 07:04:42 +0000 2024","ibukdindas","@PT_Transjakarta min hr ini 10D beroperasi ga ya ?","0","0","in"
"1872900472677572844","Sat Dec 28 07:00:44 +0000 2024","ivanasro","@PT_Transjakarta halo min, mau tanya 8N beroperasi setiap hari kah ? Mohon infonya, terima kasih.","0","0","in"
"1872890562090811677","Sat Dec 28 06:21:21 +0000 2024","friidaa_y","@PT_Transjakarta hallow admin.. Untuk tanggal 31 Desember,  apakah transportasi koridor 1 masih beroperasi???  Apakah ada peralihan rute untuk koridor 1? Mohon informasinya   Terima kasih","0","0","in"
"1872882329544474856","Sat Dec 28 05:48:38 +0000 2024","gysaandd","halo admin @PT_Transjakarta mau nanya nanti malam tahun baru ada gak ya busway yang beroperasi normal di jam malam?","0","1","in"
"1872879691969056974","Sat Dec 28 05:38:09 +0000 2024","maylopemayselp","min rute dari Galunggung-Pulogadung masih beroperasi kan yaa? @PT_Transjakarta","0","0","in"
"1872872117999682015","Sat Dec 28 05:08:03 +0000 2024","big01win1","min @PT_Transjakarta, untuk koridor 1 rute blok m - kota bakal ttp beroperasi dimalam tahun baru ga ya?","0","0","in"
"1872871703841521712","Sat Dec 28 05:06:25 +0000 2024","hasan_abo","@PT_Transjakarta Rute ini beroperasi 24 jam ?","0","0","in"
"1872844637825814897","Sat Dec 28 03:18:52 +0000 2024","emphibi","@PT_Transjakarta hari ini tj 2B apa beroperasi min?","0","0","in"
"1872804103937814534","Sat Dec 28 00:37:48 +0000 2024","misllion","halo @PT_Transjakarta untuk 5C pagi hari ini apakah beroperasi dan stop di halte balai kota? terima kasih","0","0","in"
"1872792915766091861","Fri Dec 27 23:53:20 +0000 2024","wotasepur","Kereta Rel Listrik (KRL) tujuan Stasiun Kota dan Transjakarta tujuan Halte Kota Tua di Jalan Lada Dalam serta Transjakarta tujuan Halte Museum Sejarah Jakarta beroperasi 24 jam pada malam Tahun Baru 2025. https://t.co/ElSD7q3pub","0","0","in"
"1872786198198141091","Fri Dec 27 23:26:38 +0000 2024","koinDini","@PT_Transjakarta Hari ini 6A &amp; 6B beroperasi tidak min?","0","0","in"
"1872738352056942622","Fri Dec 27 20:16:31 +0000 2024","khomits212","@PT_Transjakarta Halo Tije, Apakah trans jakarta pada Tgl 1 januari beroperasi. Rute 6C","0","0","in"
"1872721441776713803","Fri Dec 27 19:09:19 +0000 2024","ImamsuhendraHe1","@PT_Transjakarta Kpd pt  transjakarta agar rute 2 c prj 1 prj 2 prj 3 agar beroperasi reguler karena mall menara jakarta akan segera di buka tahun ini","0","0","in"
"1872647382187565132","Fri Dec 27 14:15:02 +0000 2024","tetrajaya","@PT_Transjakarta min, mau info tj D21 beroperasi sampai jam berapa ya","0","0","in"
"1872643201645113532","Fri Dec 27 13:58:25 +0000 2024","gnocchincilla","Min @PT_Transjakarta rute 10H beroperasi dari jam berapa sampai jam berapa ya?","0","0","in"
"1872626500912206256","Fri Dec 27 12:52:04 +0000 2024","fiyzull","@Billy_Naravit Kirain beneran karena tj koridor 1 yang gaakan beroperasi 😭 Baru mau disebar ke group buat jangan ke blok m dulu","0","0","in"
"1872622561584136609","Fri Dec 27 12:36:24 +0000 2024","liamakinuddin","Min @PT_Transjakarta tgl 31 Desember, transjakarta dan jak lingko apakah beroperasi seperti biasa? Sampai jam 10.00 malam?","0","1","in"
"1872613708331155682","Fri Dec 27 12:01:14 +0000 2024","jickjazz","@PT_Transjakarta , min bus wisata yg beroperasi hari selasa 31 Desember 2025,rute apa aja ya","0","0","in"
"1872597055245537568","Fri Dec 27 10:55:03 +0000 2024","ygdiataslangit","haloo @PT_Transjakarta busway 7E dari rsud pasar rebo ke ragunan masih beroperasi ngga ya besok sabtu?","0","0","in"
"1872593425268461599","Fri Dec 27 10:40:38 +0000 2024","kyutiefy","@PT_Transjakarta minn, 6D beroperasi kan yaa? Ini turun di kokasnya min? https://t.co/ntQvvLj5zi","0","0","in"
"1872589269749186753","Fri Dec 27 10:24:07 +0000 2024","sinpotv","KRL dan Transjakarta Tujuan Kota Tua Beroperasi 24 Jam di Malam Tahun Baru 2025   https://t.co/FX2BVpjTWY  #transjakarta #krl #kotatua #transportasi #malamtahunbaru","0","0","in"
"1872589132243128366","Fri Dec 27 10:23:34 +0000 2024","dwpxyz","@PT_Transjakarta min koridor 8 Lebak Bulus beroperasi sampai jam berapa ya ?","0","0","in"
"1872575995997544805","Fri Dec 27 09:31:22 +0000 2024","Abuyudhist","@PT_Transjakarta Tahun baru tije beroperasi sampai jam brp min ?","0","0","in"
"1872528705245077608","Fri Dec 27 06:23:27 +0000 2024","fujiment","@PT_Transjakarta Halo kak, kak saya ketinggalan goddie bag warna hijau di bus TJ T11 yg  beroperasi siang ini. Apakah bisa kontak supir di amrada tersenut kak?","0","0","in"
"1872528703718297954","Fri Dec 27 06:23:27 +0000 2024","Metro_TV","Pemprov Jakarta akan gratiskan biaya transportasi umum, termasuk TransJakarta, MRT, dan LRT, pada momen pergantian tahun baru 2025. TransJakarta akan beroperasi selama 24 jam, sementara MRT, LRT, dan KRL akan beroperasi hingga pukul 02.00 WIB  #PemprovJakarta #TahunBaru2025 #Transjakarta #MRT #LRT #MetroTV","0","5","in"
"1872507823051227603","Fri Dec 27 05:00:29 +0000 2024","jyamedth","@PT_Transjakarta 6u hari ini beroperasi normal kan?","0","0","in"
"1872453677245776273","Fri Dec 27 01:25:19 +0000 2024","siblitzx","@PT_Transjakarta hari ini bus wisata apakah beroperasi? Jika iya rute mana saja yg beroperasi?","0","0","in"
"1872426802691596295","Thu Dec 26 23:38:32 +0000 2024","aja71139","@PT_Transjakarta tolongin dong, ini rusak tapi masih beroperasi https://t.co/o0TdliL2PV","0","0","in"
"1872425219211792400","Thu Dec 26 23:32:14 +0000 2024","HariandiLion_D","@BuswayFansC Min kira² TJ yg kmrn sempet di demo, rute Pulogadung - Tj Priok via Cakung ada kemungkinan beroperasi lagi ga sih?  Masa bs kalah sama supir angkot merah 😌","0","0","in"
"1872423055735349732","Thu Dec 26 23:23:39 +0000 2024","anaswillem","@PT_Transjakarta min rute 9H masih beroperasi gk?","0","0","in"
"1872419631249662418","Thu Dec 26 23:10:02 +0000 2024","abcde279252815","@PT_Transjakarta Apakah D31 Cinere-Kuningan beroperasi pagi ini?","0","0","in"
"1872410822397567475","Thu Dec 26 22:35:02 +0000 2024","mthsaraswt","@PT_Transjakarta apakah 4k beroperasi hari ini?","0","0","in"
"1872343275119812900","Thu Dec 26 18:06:37 +0000 2024","elevenminone","min @PT_Transjakarta rute 7N kp. rambutan - Gandaria tuh masih beroperasi ga sih?","0","0","in"
"1872315661088920059","Thu Dec 26 16:16:54 +0000 2024","malgeumei","@PT_Transjakarta halo, TJ masih beroperasi ga ya untuk jurusan Jiexpo?","0","0","in"
"1872255816520335474","Thu Dec 26 12:19:06 +0000 2024","ohayooID","Min @PT_Transjakarta mohon infonya apakah halte di depan Gambir Expo Kemayoran beroperasi?","0","0","in"
"1872245752531202153","Thu Dec 26 11:39:06 +0000 2024","WidiaIvani","@PT_Transjakarta Halo kak, untuk besok. Apakah royaltrans 1K rute cibubur - blok M, beroperasi normal atau libur ya?","0","0","in"
"1872241883512291818","Thu Dec 26 11:23:44 +0000 2024","jevousy","@PT_Transjakarta halo, apakah koridor 6A hari Sabtu beroperasi?","0","0","in"
"1872221064966848788","Thu Dec 26 10:01:00 +0000 2024","BuswayFansC","Terus nasib Haltenya gimana setelah berubah jadi Non BRT Full?  Haltenya sudah tidak beroperasi lagi &amp; sementara Halte Bangunan baru imbas proyek Tol seperti Halte Tipar Cakung s/d Cakung Cilincing, ""kabar burungnya"" sih masih milik pihak Kontraktor Tol &amp; bukan punya TJ  *Nah loh https://t.co/8Z6dzmvibz","2","11","in"
"1872218190455120070","Thu Dec 26 09:49:35 +0000 2024","fflourscent","@PT_Transjakarta beroperasi sampai malam jam 19.00 hanya untuk weekend ya?","0","0","in"
"1872216879135408318","Thu Dec 26 09:44:22 +0000 2024","ddayblu","@PT_Transjakarta min 3c rusun kapuk muara - penjaringan udah gak beroperasi?","0","0","in"
"1872216424707752341","Thu Dec 26 09:42:34 +0000 2024","fflourscent","@PT_Transjakarta min bis wisata BW4 beroperasi sampai jam berapa ya hari ini?","0","0","in"
"1872215498525638974","Thu Dec 26 09:38:53 +0000 2024","BuswayFansC","Rute ini pertama kali beroperasi pada Mei 2014 dengan memperpanjang layanan Transjakarta Koridor 2 sampai Bekasi  Tujuannya diperpanjang sampai Bekasi untuk meningkatkan pelayanan, serta memudahkan Masyarakat yang ada di luar Jakarta dalam menggunakan Transjakarta https://t.co/efiVpetQsy","1","8","in"
