"id","created_at","username","text","retweets","likes","lang"
"1756156943373402344","Sat Feb 10 03:23:37 +0000 2024","claetsy","Halo rute 1 mengalami perubahan rute ga yaa? @PT_Transjakarta","0","0","in"
"1755451546673029339","Thu Feb 08 04:40:38 +0000 2024","tfbekasiraya","Fyi, mulai hari ini rute Transjakarta B11 &amp; B21 mengalami perubahan armada menjadi Low Deck https://t.co/hZtX6jJFzb","1","2","in"
"1746102285497766261","Sat Jan 13 09:30:00 +0000 2024","detikcom","TransJakarta akhirnya mensosialisasi perubahan nama di sejumlah halte. Di mana saja halte yang mengalami perubahan nama?⁣ https://t.co/okqI8eD8ZA","11","10","in"
"1746087328559550748","Sat Jan 13 08:30:34 +0000 2024","kompascom","Beberapa halte Transjakarta di 13 koridor mengalami perubahan nama. Ini daftar lengkap nama lama dan nama barunya. https://t.co/WrGY9UdMCR","0","0","in"
"1743956903938723880","Sun Jan 07 11:25:01 +0000 2024","prima_indria","Halo @PT_Transjakarta apakah ada infografis yg memberitahukan nama-nama baru dari seluruh halte yg mengalami perubahan nama?","0","0","in"
