"id","created_at","username","text","retweets","likes","lang"
"1761684220513300872","Sun Feb 25 09:27:03 +0000 2024","Bammke25","@after_ashana @Rangerbiru @odid_odid @mpeffendi_4250 ""penambahan unit transportasi agar menjangkau daerah yg tidak tercover.""  Contohnya ? Yakin itu rute baru ? Jangan-jangan ya angkot yg sudah ada sebelumnya, lalu diajak gabung ke TJ. Itu mah bukan ""menambah"".","0","0","in"
